user_id,phone_number,imei_prefix,phone_model,timestamp,current_city,current_area,current_location_lat,current_location_lon,cell_tower_id,cell_tower_lat,cell_tower_lon,previous_city,previous_area,previous_location_lat,previous_location_lon,prev_cell_tower_id,prev_cell_tower_lat,prev_cell_tower_lon,last_sim_usage_timestamp,last_device_usage_timestamp,sim_change_flag,device_change_flag,time_since_last_sim_change,num_calls_last_24h,num_sms_last_24h,data_usage_last_24h,change_in_data_usage,login_attempts,num_failed_logins_last_24h,transaction_count,account_activity_flag,is_roaming,distance_change_km,change_in_cell_tower_id,risk_score,label,is_sim_swap,alert_type
DEMOUSER_5128,+94753447424,32338296,Xiaomi Note 18,2026-02-13 13:58:15,Anuradhapura,Area_17,9.731379,79.63749,JAF_CH_6864,9.634035,80.087703,Negombo,Area_16,7.200838,81.517988,KAN_PE_7410,6.994615,81.299542,2026-02-12 14:58:15,2026-02-11 05:58:15,1,0,21,75,36,6.08,3.41,29,7,12,0,0,152.79,0,78.67,1,1,HIGH_RISK_SIM_SWAP
DEMOUSER_5129,+94718052062,56029413,iPhone 15 Pro,2026-02-04 13:58:15,Jaffna,Area_8,9.59899,79.688032,ANU_KE_7911,9.312372,80.960169,Jaffna,Area_9,7.344794,81.632506,BAT_ER_8878,9.36879,79.884044,2026-02-03 18:58:15,2026-02-03 08:58:15,0,0,17,19,27,1.39,2.4,7,2,3,0,0,32.17,0,32.62,0,0,NORMAL_BEHAVIOR
DEMOUSER_5130,+94741950121,76247935,Oppo A78,2026-01-30 13:58:15,Anuradhapura,Area_14,9.529369,80.2126,RAT_BA_3318,8.41529,81.345179,Jaffna,Area_1,8.462453,80.172843,GAL_UN_5476,8.196154,81.738924,2026-01-29 08:58:15,2026-01-27 19:58:15,1,0,7,56,141,7.02,4.44,24,12,7,1,1,269.29,0,75.1,1,1,HIGH_RISK_SIM_SWAP
DEMOUSER_5131,+94756793617,98239187,iPhone 15 Pro,2026-02-02 13:58:15,Kurunegala,Area_16,6.041176,80.051591,KUR_PA_2744,8.627294,80.334128,Kurunegala,Area_1,7.310006,80.676997,BAT_KA_9765,9.277618,81.125013,2026-02-01 00:58:15,2026-02-01 20:58:15,0,0,44,3,35,1.1,5.9,1,1,8,1,0,11.95,0,21.71,0,0,NORMAL_BEHAVIOR
DEMOUSER_5132,+94718838640,39074986,iPhone 15 Pro,2026-02-22 13:58:15,Anuradhapura,Area_7,8.607635,80.119444,BAT_ER_4909,8.793379,81.812599,Matara,Area_7,6.381534,80.104846,COL_DE_3094,7.961657,80.200997,2026-02-20 16:58:15,2026-02-22 00:58:15,0,0,1,16,6,1.19,-1.5,5,0,19,1,1,4.31,0,11.57,0,0,NORMAL_BEHAVIOR
DEMOUSER_5133,+94747200652,99094457,Xiaomi Note 18,2026-02-16 13:58:15,Galle,Area_19,6.297712,79.554778,KUR_PA_2751,9.372614,80.625444,Galle,Area_1,6.895367,79.544111,KUR_NA_1596,6.980782,80.418126,2026-02-15 17:58:15,2026-02-14 01:58:15,0,0,45,18,6,0.96,-0.91,4,2,17,1,1,30.2,0,6.07,0,0,NORMAL_BEHAVIOR
DEMOUSER_5134,+94784856988,41076626,iPhone 15 Pro,2026-02-26 13:58:15,Galle,Area_10,6.49273,81.451017,BAD_HA_3555,8.444475,81.680795,Matara,Area_8,6.306615,80.418072,JAF_PO_4882,6.845845,81.683732,2026-02-24 16:58:15,2026-02-24 23:58:15,1,1,16,64,57,5.96,4.02,21,14,5,1,1,167.62,0,89.03,1,1,HIGH_RISK_SIM_SWAP
DEMOUSER_5135,+94743609521,83053362,Xiaomi 13,2026-02-16 13:58:15,Kurunegala,Area_20,6.358587,80.178319,BAD_HA_2807,8.262743,79.884898,Jaffna,Area_3,7.871056,79.542184,RAT_PE_6120,7.982888,80.23067,2026-02-16 00:58:15,2026-02-14 23:58:15,0,0,15,14,4,0.21,0.45,6,1,16,0,1,23.74,0,1.35,0,0,NORMAL_BEHAVIOR
DEMOUSER_5136,+94712346436,41893888,Xiaomi Redmi Note 11,2026-01-29 13:58:15,Colombo,Area_6,8.649654,80.157022,BAD_EL_3908,6.096731,80.755491,Galle,Area_20,6.783921,81.650992,BAD_HA_3892,6.481787,79.516779,2026-01-27 17:58:15,2026-01-27 09:58:15,0,0,3,11,30,0.21,2.89,6,3,10,1,1,2.03,0,18.32,0,0,NORMAL_BEHAVIOR
DEMOUSER_5137,+94700363487,50409026,Xiaomi Poco X4,2026-02-23 13:58:15,Colombo,Area_3,6.534546,80.185175,JAF_PO_7798,9.721043,79.807262,Colombo,Area_3,9.49498,81.502758,COL_WE_1992,7.553342,80.928245,2026-02-23 01:58:15,2026-02-21 12:58:15,1,1,10,80,126,6.37,-0.93,14,9,11,0,0,349.14,0,69.35,1,1,HIGH_RISK_SIM_SWAP
DEMOUSER_5138,+94723288559,23845230,iPhone 14,2026-02-02 13:58:15,Anuradhapura,Area_19,5.998997,81.197688,GAL_HI_5169,7.230129,80.625743,Kandy,Area_9,6.860251,80.65992,GAL_KA_9806,6.380511,81.133941,2026-02-02 04:58:15,2026-01-31 22:58:15,0,0,7,16,18,1.18,2.6,7,2,14,0,0,11.75,0,6.8,0,0,NORMAL_BEHAVIOR
DEMOUSER_5139,+94781055800,30854457,Vivo Y35,2026-02-19 13:58:15,Batticaloa,Area_10,6.088136,81.19341,COL_KI_8483,7.981761,81.240292,Kurunegala,Area_14,8.05975,81.824104,JAF_NA_5939,9.346743,80.723726,2026-02-19 07:58:15,2026-02-18 00:58:15,0,0,48,12,4,1.59,3.11,5,2,3,0,0,28.12,0,25.35,0,0,NORMAL_BEHAVIOR
DEMOUSER_5140,+94761565348,37371537,Xiaomi 13,2026-02-21 13:58:15,Matara,Area_2,7.478294,80.158126,ANU_TA_1276,7.910103,80.215649,Galle,Area_6,9.539257,80.406899,COL_WE_2657,7.026335,80.248044,2026-02-19 15:58:15,2026-02-20 19:58:15,0,0,13,5,5,0.42,3.18,1,1,11,1,1,14.02,0,34.89,0,0,NORMAL_BEHAVIOR
DEMOUSER_5141,+94745570763,65463460,Oppo A78,2026-02-08 13:58:15,Batticaloa,Area_9,7.358507,80.089876,BAT_ER_5771,8.165252,81.065156,Jaffna,Area_11,8.586657,81.784659,BAD_BA_4633,7.940486,79.672754,2026-02-07 07:58:15,2026-02-08 05:58:15,0,0,31,1,33,0.94,0.94,2,0,2,1,0,16.39,0,9.79,0,0,NORMAL_BEHAVIOR
DEMOUSER_5142,+94751791110,55483629,Oppo A78,2026-02-17 13:58:15,Negombo,Area_2,8.148463,81.601664,ANU_KE_8741,8.903558,80.755999,Galle,Area_16,7.483301,81.768917,BAT_ER_9156,6.446981,81.289545,2026-02-17 10:58:15,2026-02-15 17:58:15,0,0,4,17,30,0.2,5.74,7,0,19,0,0,30.72,0,34.87,0,0,NORMAL_BEHAVIOR
DEMOUSER_5143,+94714665198,45004111,Samsung Galaxy A54,2026-01-30 13:58:15,Negombo,Area_7,7.528346,81.087252,KAN_GA_6590,7.86338,79.742754,Anuradhapura,Area_1,7.414964,80.005655,KUR_PA_8353,9.534001,80.955926,2026-01-28 17:58:15,2026-01-27 22:58:15,0,0,23,1,14,1.97,3.19,4,1,8,1,0,15.56,0,18.58,0,0,NORMAL_BEHAVIOR
DEMOUSER_5144,+94718252714,32050180,iPhone 13,2026-02-06 13:58:15,Kandy,Area_10,7.681995,80.756674,GAL_UN_9397,8.108607,81.048009,Negombo,Area_20,7.007378,81.48937,BAT_OD_8687,6.465632,79.548851,2026-02-05 09:58:15,2026-02-04 10:58:15,0,0,10,6,28,1.36,2.42,3,1,5,0,0,37.7,0,30.09,0,0,NORMAL_BEHAVIOR
DEMOUSER_5145,+94743915454,36734089,iPhone 14,2026-02-12 13:58:15,Batticaloa,Area_5,8.383368,81.481293,KAN_PE_3651,6.739635,81.624944,Matara,Area_12,6.129441,80.19815,BAT_OD_7425,9.428119,81.430713,2026-02-11 19:58:15,2026-02-12 11:58:15,0,0,41,3,19,0.55,5.06,4,2,19,1,1,35.19,0,5.68,0,0,NORMAL_BEHAVIOR
DEMOUSER_5146,+94776611980,45459970,Xiaomi Redmi Note 11,2026-02-02 13:58:15,Matara,Area_8,6.235274,80.02306,RAT_BA_8382,7.830855,80.09849,Anuradhapura,Area_18,7.847189,79.895498,ANU_MI_4181,7.265591,81.418348,2026-02-01 05:58:15,2026-01-30 19:58:15,1,1,36,69,144,3.32,4.58,23,15,6,0,1,343.89,1,67.09,1,1,HIGH_RISK_SIM_SWAP
DEMOUSER_5147,+94718033926,87505693,Samsung Galaxy S22,2026-02-03 13:58:15,Negombo,Area_8,6.235877,80.152174,GAL_AM_3584,8.355254,81.37382,Kurunegala,Area_17,7.471373,80.023487,COL_MO_5023,6.245991,80.220163,2026-02-01 23:58:15,2026-02-02 00:58:15,1,1,34,22,125,4.44,1.89,27,11,10,1,1,426.47,1,94.57,1,1,HIGH_RISK_SIM_SWAP
DEMOUSER_5148,+94721821613,63591863,iPhone 13,2026-02-19 13:58:15,Colombo,Area_19,9.269482,81.539858,RAT_EM_7609,6.857594,81.734611,Batticaloa,Area_19,9.663287,81.72561,ANU_TA_4692,7.552054,81.83423,2026-02-19 10:58:15,2026-02-18 00:58:15,1,1,8,44,127,7.96,-1.47,19,11,0,1,1,160.96,0,66.89,1,1,HIGH_RISK_SIM_SWAP
DEMOUSER_5149,+94773886422,92930395,iPhone 15 Pro,2026-02-26 13:58:15,Kandy,Area_19,6.560689,80.272252,BAD_BA_3961,6.307576,81.375426,Batticaloa,Area_4,8.44755,80.308346,ANU_KE_1674,8.138159,81.110379,2026-02-25 16:58:15,2026-02-25 10:58:15,0,0,6,6,36,0.14,0.43,5,1,5,1,1,28.45,0,23.97,0,0,NORMAL_BEHAVIOR
DEMOUSER_5150,+94751156092,27648103,Huawei P50,2026-01-30 13:58:15,Kandy,Area_1,6.721994,80.763366,BAT_ER_1886,6.514821,80.795473,Kandy,Area_3,7.77221,80.563796,ANU_MI_7450,6.917356,80.505733,2026-01-29 19:58:15,2026-01-28 22:58:15,0,0,26,12,7,0.85,-0.48,7,2,7,0,1,6.01,0,5.99,0,0,NORMAL_BEHAVIOR
DEMOUSER_5151,+94766413632,13368381,Xiaomi Poco X4,2026-02-06 13:58:15,Anuradhapura,Area_11,9.362166,80.536793,JAF_CH_6488,8.766172,81.460681,Galle,Area_7,8.559014,80.855524,JAF_CH_6488,7.570607,81.309271,2026-02-06 12:58:15,2026-02-04 08:58:15,0,0,32,13,31,1.92,-1.49,7,1,17,0,0,39.7,0,31.58,0,0,NORMAL_BEHAVIOR
DEMOUSER_5152,+94757498390,32332026,Oppo A78,2026-02-22 13:58:15,Galle,Area_11,9.669298,79.758066,KUR_PA_3248,9.329009,81.479247,Galle,Area_9,7.62719,81.080391,ANU_MI_6084,6.469433,80.332204,2026-02-21 11:58:15,2026-02-22 11:58:15,1,0,26,69,131,3.44,2.66,10,7,20,0,1,198.69,0,82.48,1,1,HIGH_RISK_SIM_SWAP
DEMOUSER_5153,+94708488679,59877496,Oppo A78,2026-01-31 13:58:15,Matara,Area_4,6.649949,81.00497,COL_MO_1515,9.821866,81.164472,Anuradhapura,Area_20,9.283993,81.766355,JAF_PO_4882,8.858736,80.167188,2026-01-31 00:58:15,2026-01-30 16:58:15,0,0,18,2,20,1.13,2.93,3,1,5,0,1,39.83,0,17.26,0,0,NORMAL_BEHAVIOR
DEMOUSER_5154,+94770814075,28245914,Huawei Nova 10,2026-02-13 13:58:15,Matara,Area_18,6.875666,80.98222,COL_KI_6706,9.445674,81.428545,Kandy,Area_15,7.110413,79.796888,RAT_EM_5284,6.033792,81.592971,2026-02-12 22:58:15,2026-02-12 05:58:15,1,0,37,35,109,7.21,3.98,27,9,17,1,1,249.38,0,83.19,1,1,HIGH_RISK_SIM_SWAP
DEMOUSER_5155,+94765197465,90364064,Oppo A78,2026-02-20 13:58:15,Kurunegala,Area_8,6.623498,80.532185,RAT_BA_2552,6.910557,79.536214,Matara,Area_9,8.34214,80.800476,KAN_PE_7410,7.387465,81.543381,2026-02-20 08:58:15,2026-02-19 13:58:15,1,1,44,62,127,5.81,-0.1,15,8,13,0,1,374.52,1,87.97,1,1,HIGH_RISK_SIM_SWAP
DEMOUSER_5156,+94787837616,13560735,Xiaomi Poco X4,2026-02-02 13:58:15,Jaffna,Area_11,8.557098,80.638705,KUR_NA_3082,7.862335,80.584585,Jaffna,Area_4,8.494532,80.426195,RAT_PE_5536,9.293562,80.725342,2026-02-02 03:58:15,2026-01-31 16:58:15,0,0,22,10,3,0.22,2.24,1,1,3,1,0,11.37,0,15.04,0,0,NORMAL_BEHAVIOR
DEMOUSER_5157,+94763399688,33573245,Samsung Galaxy S22,2026-02-18 13:58:15,Anuradhapura,Area_9,9.261265,81.316405,JAF_KO_1976,8.777486,80.190263,Galle,Area_9,6.865304,81.188243,BAT_KA_2312,6.270146,79.969489,2026-02-18 08:58:15,2026-02-18 08:58:15,0,0,21,3,39,1.78,1.87,7,2,20,0,1,31.13,0,24.61,0,0,NORMAL_BEHAVIOR
DEMOUSER_5158,+94780726713,40603064,Vivo Y35,2026-02-19 13:58:15,Colombo,Area_20,9.158239,80.928616,COL_WE_7390,9.556003,81.168943,Colombo,Area_18,7.656142,80.579256,BAT_KA_1498,5.973581,80.235436,2026-02-19 11:58:15,2026-02-19 12:58:15,1,1,10,61,73,5.61,0.64,27,5,12,0,1,157.51,0,83.6,1,1,HIGH_RISK_SIM_SWAP
DEMOUSER_5159,+94750875878,98103406,Xiaomi Note 18,2026-02-24 13:58:15,Kandy,Area_16,8.207714,79.601656,JAF_CH_9202,6.313007,80.320149,Kandy,Area_9,9.395259,79.946313,ANU_TA_9630,6.218397,81.191031,2026-02-23 05:58:15,2026-02-22 13:58:15,0,0,31,3,13,1.33,5.36,2,1,15,1,1,28.31,0,23.43,0,0,NORMAL_BEHAVIOR
DEMOUSER_5160,+94749762393,25957061,Huawei P50,2026-02-10 13:58:15,Negombo,Area_11,7.18176,80.234383,KAN_GA_1438,9.842554,81.645283,Galle,Area_17,8.370606,81.125558,BAT_OD_9424,9.815476,79.872463,2026-02-10 07:58:15,2026-02-07 16:58:15,1,1,27,80,43,5.78,-1.13,12,9,12,1,0,241.04,1,68.3,1,1,HIGH_RISK_SIM_SWAP
DEMOUSER_5161,+94744152917,31681740,Oppo Reno 8,2026-02-03 13:58:15,Jaffna,Area_7,8.858087,81.188247,GAL_UN_5206,7.714104,81.580439,Matara,Area_11,7.653097,81.159202,BAD_HA_2807,7.221121,81.308652,2026-02-03 11:58:15,2026-02-01 00:58:15,1,0,21,33,145,6.59,1.89,16,7,5,1,0,471.71,1,76.1,1,1,HIGH_RISK_SIM_SWAP
DEMOUSER_5162,+94758166433,65450832,Samsung Galaxy S24,2026-02-23 13:58:15,Kandy,Area_4,7.583122,80.557867,GAL_HI_1243,8.439181,79.62249,Galle,Area_6,6.311209,79.531454,COL_WE_3267,7.120845,81.286164,2026-02-23 03:58:15,2026-02-20 19:58:15,1,1,4,71,136,6.73,4.52,30,6,18,1,0,148.92,0,86.95,1,1,HIGH_RISK_SIM_SWAP
DEMOUSER_5163,+94763503786,39847995,iPhone 14,2026-02-09 13:58:15,Galle,Area_15,8.755785,80.04362,JAF_NA_7653,9.369775,80.4685,Batticaloa,Area_12,5.924107,80.65064,ANU_TA_6991,9.192147,79.841357,2026-02-08 06:58:15,2026-02-08 11:58:15,0,0,23,4,5,1.52,4.72,8,1,5,0,1,32.01,0,15.18,0,0,NORMAL_BEHAVIOR
DEMOUSER_5164,+94783365770,60154686,iPhone 13,2026-01-30 13:58:15,Anuradhapura,Area_2,6.41802,80.601568,BAD_BA_4976,5.938135,81.548998,Matara,Area_15,6.126069,80.179406,BAD_BA_4188,8.626393,81.599914,2026-01-28 21:58:15,2026-01-30 00:58:15,0,0,48,15,18,0.39,0.99,4,3,18,1,0,33.33,0,9.48,0,0,NORMAL_BEHAVIOR
DEMOUSER_5165,+94763440463,99389882,iPhone 13,2026-02-13 13:58:15,Colombo,Area_3,8.14723,81.443885,GAL_AM_3955,9.576334,80.69218,Anuradhapura,Area_18,7.873517,81.409218,KUR_PA_2744,8.869316,80.061386,2026-02-12 05:58:15,2026-02-11 22:58:15,1,0,16,23,41,6.27,-0.65,16,7,11,0,1,277.26,1,82.17,1,1,HIGH_RISK_SIM_SWAP
DEMOUSER_5166,+94711010878,17207433,Huawei Nova 10,2026-02-20 13:58:15,Matara,Area_11,7.412909,80.883513,COL_KI_2100,8.897169,80.862612,Colombo,Area_20,6.756456,81.89547,KUR_NA_8982,9.728702,80.930289,2026-02-18 15:58:15,2026-02-19 11:58:15,1,0,30,48,115,5.14,4,11,9,2,0,0,179.97,1,65.26,1,1,HIGH_RISK_SIM_SWAP
DEMOUSER_5167,+94700942146,42329897,Huawei P50,2026-02-12 13:58:15,Anuradhapura,Area_8,9.395281,81.664196,RAT_BA_7113,8.503947,80.904312,Batticaloa,Area_20,8.55257,80.50499,KUR_KU_5072,7.627121,80.812415,2026-02-11 16:58:15,2026-02-09 22:58:15,0,0,2,13,21,1.02,4.31,2,3,19,0,0,11.57,0,19.15,0,0,NORMAL_BEHAVIOR
DEMOUSER_5168,+94707771772,94349645,Huawei Nova 10,2026-02-19 13:58:15,Negombo,Area_15,9.091399,81.854749,COL_MO_1515,9.791729,81.13289,Kurunegala,Area_12,6.079828,81.582522,ANU_TA_8669,6.544299,81.123577,2026-02-19 05:58:15,2026-02-18 23:58:15,1,1,41,28,99,3.2,1.87,25,9,18,1,1,319.3,1,83.96,1,1,HIGH_RISK_SIM_SWAP
DEMOUSER_5169,+94705753497,17779317,Vivo Y35,2026-02-20 13:58:15,Batticaloa,Area_10,8.207553,80.563483,KAN_PE_4893,8.84794,79.752627,Matara,Area_13,8.100979,81.04152,BAT_KA_7882,8.835566,79.718306,2026-02-18 17:58:15,2026-02-20 01:58:15,0,0,15,3,40,0.74,2.47,6,1,13,0,1,30.47,0,20.79,0,0,NORMAL_BEHAVIOR
DEMOUSER_5170,+94721915856,91679552,Samsung Galaxy S24,2026-02-18 13:58:15,Kurunegala,Area_6,8.449723,80.096435,BAD_EL_2279,7.63832,81.801078,Kurunegala,Area_12,6.607552,81.658191,ANU_TA_9630,9.659082,79.779285,2026-02-16 14:58:15,2026-02-18 06:58:15,0,0,2,5,15,0.52,3.74,8,2,19,0,1,20.27,0,9.44,0,0,NORMAL_BEHAVIOR
DEMOUSER_5171,+94709644016,52484390,Vivo Y35,2026-02-18 13:58:15,Negombo,Area_4,6.374276,81.162952,ANU_MI_1516,6.54442,80.205784,Negombo,Area_5,7.194589,80.152041,GAL_UN_5208,9.283312,79.906029,2026-02-16 15:58:15,2026-02-16 03:58:15,1,1,23,36,44,5.47,3.18,29,12,3,0,1,180.72,1,62.68,1,1,HIGH_RISK_SIM_SWAP
DEMOUSER_5172,+94724319937,12422909,Oppo A78,2026-01-29 13:58:15,Matara,Area_12,9.005345,81.37536,COL_BA_6583,7.512328,81.143055,Colombo,Area_12,7.710091,80.051455,BAD_HA_2807,8.977301,81.79886,2026-01-28 05:58:15,2026-01-27 08:58:15,0,0,35,18,2,0.25,2.16,2,1,20,0,0,29.79,0,14.91,0,0,NORMAL_BEHAVIOR
DEMOUSER_5173,+94756439359,56454326,iPhone 15 Pro,2026-02-22 13:58:15,Matara,Area_10,8.490085,80.799607,RAT_EM_5441,9.757335,79.695302,Anuradhapura,Area_9,9.827432,80.665001,KAN_PE_2376,9.889708,80.740445,2026-02-21 22:58:15,2026-02-22 05:58:15,0,0,33,5,29,0.24,-0.49,8,2,12,1,0,30.71,0,29.85,0,0,NORMAL_BEHAVIOR
DEMOUSER_5174,+94720443193,89651546,Xiaomi Poco X4,2026-02-03 13:58:15,Negombo,Area_16,9.23824,79.767959,COL_KI_5135,8.497649,80.588052,Anuradhapura,Area_20,6.395692,79.770113,BAD_EL_6400,7.129457,79.990715,2026-02-03 11:58:15,2026-02-02 05:58:15,0,0,9,7,33,1.49,4.2,8,0,6,1,1,14.24,0,32.34,0,0,NORMAL_BEHAVIOR
DEMOUSER_5175,+94765054072,71094192,Xiaomi Poco X4,2026-02-15 13:58:15,Kandy,Area_19,6.348527,81.817859,ANU_TA_6279,9.862492,80.377238,Colombo,Area_10,7.666617,81.311487,GAL_UN_5208,6.126576,80.93741,2026-02-13 21:58:15,2026-02-15 12:58:15,1,1,23,24,83,6.82,4.69,21,14,12,1,1,127.58,1,73.19,1,1,HIGH_RISK_SIM_SWAP
DEMOUSER_5176,+94717026322,53859545,iPhone 15 Pro,2026-02-11 13:58:15,Anuradhapura,Area_3,8.783348,80.598344,COL_WE_7753,6.825702,81.798622,Kandy,Area_11,9.327126,81.564288,BAT_KA_3780,9.089115,79.880024,2026-02-11 06:58:15,2026-02-09 08:58:15,0,0,0,16,23,0.49,0.6,1,0,19,0,1,0.01,0,30.65,0,0,NORMAL_BEHAVIOR
DEMOUSER_5177,+94771077684,68195358,Huawei Nova 10,2026-02-25 13:58:15,Batticaloa,Area_9,6.157167,80.623294,COL_DE_9653,9.193336,80.028656,Negombo,Area_6,6.860918,79.635739,JAF_CH_3149,9.678025,80.182536,2026-02-25 03:58:15,2026-02-23 06:58:15,1,0,41,20,126,7.84,4.05,26,14,5,0,1,173.3,1,78.53,1,1,HIGH_RISK_SIM_SWAP
DEMOUSER_5178,+94743905769,22961981,Vivo Y35,2026-02-17 13:58:15,Matara,Area_4,9.532846,81.775689,GAL_UN_6847,7.569881,81.359398,Kandy,Area_2,9.366266,80.9656,GAL_KA_8827,6.060001,81.260729,2026-02-16 15:58:15,2026-02-16 17:58:15,1,1,10,32,33,5.95,3.23,27,5,3,0,0,253.72,1,64.85,1,1,HIGH_RISK_SIM_SWAP
DEMOUSER_5179,+94711461413,82085159,iPhone 13,2026-02-10 13:58:15,Negombo,Area_16,9.508546,81.456692,GAL_HI_8820,6.025577,80.079267,Kurunegala,Area_1,9.293309,79.9335,COL_DE_9085,8.081283,81.383739,2026-02-09 06:58:15,2026-02-07 20:58:15,1,0,8,37,142,4.47,4.01,21,9,6,1,1,355.73,1,89.63,1,1,HIGH_RISK_SIM_SWAP
DEMOUSER_5180,+94705721320,26925637,iPhone 14,2026-02-09 13:58:15,Batticaloa,Area_18,8.267809,79.788943,BAT_ER_1886,7.076693,79.515673,Galle,Area_5,7.628326,81.618667,ANU_KE_5246,9.690751,81.372894,2026-02-08 13:58:15,2026-02-08 18:58:15,1,1,40,66,53,4.63,5.07,14,15,8,0,0,400.09,1,76.88,1,1,HIGH_RISK_SIM_SWAP
DEMOUSER_5181,+94753181686,29310801,Samsung Galaxy A54,2026-01-28 13:58:15,Batticaloa,Area_1,6.141359,81.835894,JAF_PO_7798,7.314958,79.723718,Anuradhapura,Area_20,9.001958,80.65575,JAF_CH_9670,8.671215,80.57126,2026-01-28 06:58:15,2026-01-27 12:58:15,0,0,31,6,22,0.54,-1.16,5,0,18,1,1,35.1,0,7.2,0,0,NORMAL_BEHAVIOR
DEMOUSER_5182,+94754592761,36950750,iPhone 15 Pro,2026-02-19 13:58:15,Galle,Area_7,8.364238,81.352762,BAD_EL_3177,9.739602,80.826814,Colombo,Area_10,8.459198,81.512114,GAL_AM_9247,6.349319,81.751342,2026-02-17 20:58:15,2026-02-17 17:58:15,0,0,20,14,24,1.27,0.2,3,3,16,1,1,2.9,0,25.25,0,0,NORMAL_BEHAVIOR
DEMOUSER_5183,+94704733663,23629120,Huawei P50,2026-01-28 13:58:15,Kurunegala,Area_8,5.995797,81.317512,KAN_KA_1945,9.401216,79.687193,Kandy,Area_14,8.47136,81.074019,COL_MO_6763,6.576964,80.000699,2026-01-28 07:58:15,2026-01-26 15:58:15,1,1,16,79,122,6.37,5.57,19,11,12,1,0,247.37,0,65.94,1,1,HIGH_RISK_SIM_SWAP
DEMOUSER_5184,+94725106036,43931852,iPhone 13,2026-02-26 13:58:15,Kurunegala,Area_5,8.344757,81.286821,ANU_KE_5101,6.746039,81.215292,Anuradhapura,Area_14,6.367832,80.741929,RAT_EM_4360,7.513016,79.893152,2026-02-25 21:58:15,2026-02-24 12:58:15,1,0,6,68,135,4.03,5.33,21,8,3,0,0,337.76,0,60.56,1,1,HIGH_RISK_SIM_SWAP
DEMOUSER_5185,+94771883551,71734373,Huawei Nova 10,2026-02-22 13:58:15,Negombo,Area_5,9.56182,80.406279,GAL_HI_8820,9.333285,81.83073,Kandy,Area_5,9.39208,80.869032,JAF_KO_6484,7.317364,80.664267,2026-02-20 19:58:15,2026-02-21 07:58:15,0,0,14,20,7,1.67,1.2,1,2,3,0,1,13.05,0,20.3,0,0,NORMAL_BEHAVIOR
DEMOUSER_5186,+94778715922,56430522,Huawei P50,2026-02-17 13:58:15,Matara,Area_13,8.798533,80.26522,BAD_EL_5850,8.216388,81.220738,Kandy,Area_15,9.810237,81.56543,BAD_BA_2100,6.990918,80.182542,2026-02-17 01:58:15,2026-02-14 22:58:15,1,1,14,67,116,5.56,2.44,11,8,3,1,0,194.53,0,65.54,1,1,HIGH_RISK_SIM_SWAP
DEMOUSER_5187,+94719822019,39917283,Samsung Galaxy S22,2026-02-02 13:58:15,Kandy,Area_15,6.005746,81.378003,ANU_TA_6215,7.607555,81.381059,Matara,Area_17,6.700888,80.258018,BAT_OD_9000,7.758492,81.886534,2026-02-01 16:58:15,2026-01-31 15:58:15,1,0,39,48,74,2.19,3.87,23,14,12,1,0,192.71,0,67.78,1,1,HIGH_RISK_SIM_SWAP
DEMOUSER_5188,+94713587712,56562016,Samsung Galaxy A54,2026-02-10 13:58:15,Kandy,Area_7,7.440207,79.542272,BAT_ER_4909,7.088025,81.066177,Kurunegala,Area_5,9.677129,81.037027,KAN_GA_1760,5.930434,80.349996,2026-02-09 20:58:15,2026-02-09 22:58:15,0,0,28,0,26,1.01,4.85,3,0,8,0,1,37.36,0,20.66,0,0,NORMAL_BEHAVIOR
DEMOUSER_5189,+94708757424,12410621,Xiaomi Poco X4,2026-02-09 13:58:15,Anuradhapura,Area_16,7.448261,80.632652,COL_DE_2137,5.90825,79.567166,Negombo,Area_10,9.751327,81.726594,JAF_KO_6484,7.876056,79.86569,2026-02-08 14:58:15,2026-02-08 13:58:15,1,0,40,34,129,4.5,-0.42,29,7,1,0,0,299.37,1,82.38,1,1,HIGH_RISK_SIM_SWAP
DEMOUSER_5190,+94777944748,73602813,Samsung Galaxy S22,2026-02-07 13:58:15,Matara,Area_11,6.673532,81.20649,BAT_KA_3780,7.411026,80.477758,Galle,Area_8,7.428959,81.224231,KUR_PA_4033,8.452638,80.584277,2026-02-05 13:58:15,2026-02-07 10:58:15,0,0,11,0,30,0.85,3.05,2,2,4,1,1,35.71,0,29.96,0,0,NORMAL_BEHAVIOR
DEMOUSER_5191,+94768419754,33297837,Oppo Reno 8,2026-02-08 13:58:15,Matara,Area_14,8.058087,80.159935,KAN_GA_6590,8.821188,81.24847,Batticaloa,Area_12,6.327151,79.589072,JAF_CH_6426,7.273012,81.293453,2026-02-06 15:58:15,2026-02-07 23:58:15,1,1,2,21,117,6.55,5.29,28,6,9,1,0,114.07,0,71.77,1,1,HIGH_RISK_SIM_SWAP
DEMOUSER_5192,+94763286366,34205165,Xiaomi Redmi Note 11,2026-02-05 13:58:15,Jaffna,Area_13,8.962582,79.949991,COL_WE_7390,7.511372,81.758736,Anuradhapura,Area_8,6.341055,80.809129,JAF_PO_7944,6.327796,79.929327,2026-02-04 00:58:15,2026-02-03 22:58:15,0,0,24,5,18,0.69,1.06,1,3,13,0,1,14.06,0,32.67,0,0,NORMAL_BEHAVIOR
