user_id,phone_number,imei_prefix,phone_model,timestamp,current_city,current_area,current_location_lat,current_location_lon,cell_tower_id,cell_tower_lat,cell_tower_lon,previous_city,previous_area,previous_location_lat,previous_location_lon,prev_cell_tower_id,prev_cell_tower_lat,prev_cell_tower_lon,last_sim_usage_timestamp,last_device_usage_timestamp,sim_change_flag,device_change_flag,time_since_last_sim_change,num_calls_last_24h,num_sms_last_24h,data_usage_last_24h,change_in_data_usage,login_attempts,num_failed_logins_last_24h,transaction_count,account_activity_flag,is_roaming,distance_change_km,change_in_cell_tower_id,risk_score,label,is_sim_swap,alert_type
DEMOUSER_6128,+94751496380,78335097,Huawei P50,2026-02-23 13:58:15,Kandy,Area_19,6.322103,79.544332,KAN_KA_7786,9.883964,79.735919,Galle,Area_2,7.651548,81.342473,JAF_KO_5675,6.089074,81.62887,2026-02-23 08:58:15,2026-02-23 09:58:15,0,0,9,6,32,0.7,0.41,6,0,13,1,1,35.53,0,12.81,0,0,NORMAL_BEHAVIOR
DEMOUSER_6129,+94780117129,66521967,Huawei Nova 10,2026-02-12 13:58:15,Kandy,Area_8,9.535499,79.916521,KAN_KA_1058,8.971495,81.774898,Kurunegala,Area_3,7.170779,80.838813,ANU_KE_6927,8.102423,80.74078,2026-02-10 19:58:15,2026-02-10 06:58:15,0,0,45,17,27,0.18,-1.08,8,2,14,1,0,10.62,0,26.12,0,0,NORMAL_BEHAVIOR
DEMOUSER_6130,+94755007042,19458989,Xiaomi Redmi Note 11,2026-02-20 13:58:15,Kandy,Area_15,8.970678,81.748726,BAT_KA_8569,8.730027,81.018751,Kandy,Area_13,6.533129,80.763809,COL_BA_9639,8.374809,80.665729,2026-02-19 11:58:15,2026-02-18 13:58:15,1,1,22,40,109,4.18,1.79,24,10,16,0,1,251.67,1,63.81,1,1,HIGH_RISK_SIM_SWAP
DEMOUSER_6131,+94707139124,92273155,Samsung Galaxy S22,2026-02-01 13:58:15,Colombo,Area_15,9.242682,80.474033,COL_DE_3642,7.714846,80.568861,Colombo,Area_5,8.943144,81.612141,BAD_EL_4578,7.013815,79.746995,2026-01-30 15:58:15,2026-02-01 07:58:15,0,0,36,3,7,1.25,4.93,6,0,8,1,0,21.5,0,20.98,0,0,NORMAL_BEHAVIOR
DEMOUSER_6132,+94708771414,62914155,Vivo Y35,2026-02-17 13:58:15,Matara,Area_15,9.086305,81.35665,JAF_PO_4372,9.684349,81.795053,Matara,Area_8,9.097892,81.429851,KUR_NA_9802,7.410519,79.533045,2026-02-16 08:58:15,2026-02-15 23:58:15,1,0,29,70,143,6.84,1.48,14,10,2,0,1,484.77,0,69.64,1,1,HIGH_RISK_SIM_SWAP
DEMOUSER_6133,+94746090829,82148381,iPhone 14,2026-02-01 13:58:15,Galle,Area_6,9.164514,80.468804,KAN_KA_4641,8.722138,80.019842,Negombo,Area_5,7.516015,80.052111,GAL_UN_6847,9.784896,80.533152,2026-02-01 05:58:15,2026-01-30 17:58:15,0,0,10,14,3,1.22,4.05,5,3,13,1,1,10.11,0,2.57,0,0,NORMAL_BEHAVIOR
DEMOUSER_6134,+94723402280,31276422,Samsung Galaxy A54,2026-01-31 13:58:15,Matara,Area_11,8.50918,81.613137,BAT_ER_8938,8.174004,81.335948,Jaffna,Area_19,9.345649,79.804844,BAT_KA_6444,9.171587,79.783695,2026-01-30 21:58:15,2026-01-29 08:58:15,1,0,5,61,50,7.02,-0.57,26,6,16,1,0,132.79,1,80.69,1,1,HIGH_RISK_SIM_SWAP
DEMOUSER_6135,+94783684553,86748572,Xiaomi Redmi Note 11,2026-02-21 13:58:15,Jaffna,Area_16,7.877544,80.957962,KAN_GA_1475,9.506426,81.530649,Kurunegala,Area_4,8.42362,79.681644,BAT_OD_7832,9.011774,80.99317,2026-02-19 15:58:15,2026-02-20 16:58:15,1,0,36,24,57,3.33,-0.38,21,8,15,0,0,428,0,81.18,1,1,HIGH_RISK_SIM_SWAP
DEMOUSER_6136,+94761652589,33280533,Vivo Y35,2026-02-01 13:58:15,Galle,Area_16,7.622699,79.819365,BAD_BA_6058,6.494454,80.025963,Galle,Area_15,6.20415,81.731417,RAT_PE_1715,8.195254,81.733889,2026-01-30 16:58:15,2026-01-31 06:58:15,1,0,6,74,133,7.55,-1.63,27,9,17,0,1,383.63,0,62.79,1,1,HIGH_RISK_SIM_SWAP
DEMOUSER_6137,+94747697122,49856656,Huawei Nova 10,2026-02-19 13:58:15,Matara,Area_1,7.186079,80.641445,KAN_KA_6854,7.836247,81.779522,Galle,Area_19,7.308217,80.992349,JAF_CH_6371,6.224124,81.612067,2026-02-18 08:58:15,2026-02-18 04:58:15,1,1,0,24,109,7.62,3.07,20,12,6,0,0,178.7,0,79.01,1,1,HIGH_RISK_SIM_SWAP
DEMOUSER_6138,+94710444902,98364654,Xiaomi 13,2026-02-11 13:58:15,Colombo,Area_14,6.247826,81.610089,BAD_BA_8004,7.53124,81.485232,Jaffna,Area_10,7.607221,79.674461,JAF_PO_6728,7.799298,80.37477,2026-02-10 02:58:15,2026-02-10 09:58:15,1,1,36,60,149,6.98,5.32,10,6,6,0,1,438.25,0,94.64,1,1,HIGH_RISK_SIM_SWAP
DEMOUSER_6139,+94770963066,40494401,Vivo Y35,2026-02-25 13:58:15,Kandy,Area_17,8.642736,80.901975,KAN_KA_6723,6.873163,80.810183,Colombo,Area_14,8.204004,80.795565,ANU_MI_7911,7.789979,80.180727,2026-02-23 15:58:15,2026-02-24 18:58:15,1,0,14,27,31,5.55,5.91,30,14,6,0,0,306,0,60.6,1,1,HIGH_RISK_SIM_SWAP
DEMOUSER_6140,+94728434178,19658593,Xiaomi Poco X4,2026-01-31 13:58:15,Colombo,Area_9,8.839782,81.155425,KUR_NA_6456,7.915474,79.887569,Matara,Area_9,6.916928,79.648822,RAT_BA_7210,8.915144,81.804529,2026-01-30 04:58:15,2026-01-29 19:58:15,1,1,8,57,101,6.77,3.74,25,9,1,0,1,199.18,1,86.17,1,1,HIGH_RISK_SIM_SWAP
DEMOUSER_6141,+94722888294,53046005,Xiaomi 13,2026-02-26 13:58:15,Negombo,Area_12,7.050871,80.818409,BAT_KA_2736,9.685445,80.056202,Jaffna,Area_9,8.281837,80.562426,BAT_KA_7011,9.753713,81.319026,2026-02-25 02:58:15,2026-02-23 16:58:15,1,0,36,70,33,3.5,2.49,29,5,16,0,0,499.74,1,60.26,1,1,HIGH_RISK_SIM_SWAP
DEMOUSER_6142,+94711310479,68594879,Oppo A78,2026-02-12 13:58:15,Kandy,Area_7,9.422628,81.744329,KAN_PE_9897,8.326555,79.995607,Anuradhapura,Area_8,7.995343,81.582372,ANU_MI_8897,9.88004,80.16564,2026-02-11 00:58:15,2026-02-11 20:58:15,1,0,21,59,101,6.21,0.04,27,10,2,0,1,356.42,1,88.19,1,1,HIGH_RISK_SIM_SWAP
DEMOUSER_6143,+94783064667,97150676,Huawei P50,2026-02-18 13:58:15,Kandy,Area_2,9.590176,79.71853,JAF_CH_6707,7.648183,81.459483,Batticaloa,Area_10,6.861,81.43621,JAF_NA_2998,9.876735,80.586586,2026-02-17 08:58:15,2026-02-16 08:58:15,1,0,43,48,124,6.83,4.03,20,7,11,0,1,217.92,1,72.02,1,1,HIGH_RISK_SIM_SWAP
DEMOUSER_6144,+94741177990,36139719,Huawei P50,2026-02-06 13:58:15,Negombo,Area_5,7.192455,79.860571,BAT_KA_3448,7.875489,80.841558,Jaffna,Area_2,7.489659,80.750009,BAT_ER_4450,8.070297,81.279206,2026-02-04 16:58:15,2026-02-04 09:58:15,1,0,27,35,128,7.64,4.95,21,6,11,1,0,487.2,0,89.08,1,1,HIGH_RISK_SIM_SWAP
DEMOUSER_6145,+94763365636,10677523,Oppo Reno 8,2026-02-03 13:58:15,Anuradhapura,Area_13,6.815724,79.878911,ANU_MI_8897,6.820713,79.671473,Kandy,Area_12,9.208047,81.853347,KAN_AK_2151,7.988067,79.549635,2026-02-02 18:58:15,2026-02-03 10:58:15,1,0,13,31,60,5.82,0.94,20,14,13,0,0,448.35,1,69.5,1,1,HIGH_RISK_SIM_SWAP
DEMOUSER_6146,+94748731247,24712543,Xiaomi Note 18,2026-02-16 13:58:15,Kandy,Area_9,8.960257,81.535278,JAF_CH_4061,8.609538,80.485518,Negombo,Area_12,9.412095,81.181295,RAT_EM_7404,7.065754,81.178723,2026-02-14 14:58:15,2026-02-14 14:58:15,0,0,15,3,40,0.19,2.48,1,3,11,0,1,26.78,0,7.16,0,0,NORMAL_BEHAVIOR
DEMOUSER_6147,+94705830677,57022269,Vivo Y35,2026-01-28 13:58:15,Kandy,Area_8,9.796462,79.681461,KUR_NA_6690,9.676244,80.564546,Galle,Area_9,8.704042,80.778754,JAF_NA_2998,6.841159,79.629105,2026-01-27 21:58:15,2026-01-26 07:58:15,0,0,43,4,40,0.45,0.85,1,1,20,1,0,33.44,0,15.98,0,0,NORMAL_BEHAVIOR
DEMOUSER_6148,+94775123485,82235251,Samsung Galaxy A54,2026-02-05 13:58:15,Matara,Area_1,6.314705,81.20532,GAL_UN_4692,7.149605,80.466411,Galle,Area_4,8.45195,80.707094,COL_MO_4166,8.77588,79.986899,2026-02-05 04:58:15,2026-02-03 14:58:15,0,0,46,19,6,0.52,4.79,4,1,15,0,0,2.17,0,7.52,0,0,NORMAL_BEHAVIOR
DEMOUSER_6149,+94725255492,63576512,iPhone 13,2026-02-16 13:58:15,Batticaloa,Area_12,9.529158,81.160577,KAN_PE_4893,7.142833,80.822937,Negombo,Area_11,6.22163,81.639998,BAT_ER_8350,8.983901,79.889801,2026-02-15 02:58:15,2026-02-14 20:58:15,0,0,24,12,30,1.08,-1.33,6,3,1,1,0,39.81,0,34.74,0,0,NORMAL_BEHAVIOR
DEMOUSER_6150,+94723865353,57063282,Oppo Reno 8,2026-01-29 13:58:15,Colombo,Area_6,5.954167,79.715997,KAN_KA_8483,6.537126,81.875588,Kandy,Area_10,9.293782,81.892666,COL_MO_4921,6.409997,80.867118,2026-01-27 13:58:15,2026-01-27 22:58:15,1,1,1,78,135,2.31,-0.05,13,15,13,0,0,327.63,1,83.15,1,1,HIGH_RISK_SIM_SWAP
DEMOUSER_6151,+94754622442,50155204,Samsung Galaxy S24,2026-02-04 13:58:15,Colombo,Area_2,7.544882,80.002117,KAN_KA_5749,9.870678,81.654033,Anuradhapura,Area_16,6.972806,81.257468,ANU_TA_8250,8.286747,81.371673,2026-02-03 13:58:15,2026-02-02 19:58:15,1,1,15,27,95,2.17,2.84,16,6,17,1,0,450.44,1,65.68,1,1,HIGH_RISK_SIM_SWAP
DEMOUSER_6152,+94722681174,49866594,Xiaomi Poco X4,2026-02-19 13:58:15,Kandy,Area_8,7.534215,79.659394,KUR_KU_7045,8.900358,80.745149,Matara,Area_10,8.569026,79.588133,KAN_PE_3651,7.046429,81.184003,2026-02-18 18:58:15,2026-02-18 04:58:15,1,0,27,25,76,4.67,1.44,24,5,15,1,0,238.09,1,71.52,1,1,HIGH_RISK_SIM_SWAP
DEMOUSER_6153,+94741891752,98483768,iPhone 15 Pro,2026-02-23 13:58:15,Anuradhapura,Area_3,8.338279,81.646878,RAT_BA_9952,9.104563,80.887654,Negombo,Area_19,8.771819,79.522277,JAF_CH_7460,8.279961,79.519326,2026-02-21 20:58:15,2026-02-21 10:58:15,0,0,17,3,31,1.52,2.94,4,2,4,1,0,39.4,0,17.34,0,0,NORMAL_BEHAVIOR
DEMOUSER_6154,+94722591579,86942366,Samsung Galaxy A54,2026-02-12 13:58:15,Kurunegala,Area_1,6.12182,79.541786,BAT_OD_6363,7.941987,80.913787,Galle,Area_11,8.790554,81.738377,KAN_PE_1118,9.658028,80.15392,2026-02-11 15:58:15,2026-02-10 03:58:15,1,0,0,64,149,4.74,-1.44,17,8,14,1,0,287.38,1,78.54,1,1,HIGH_RISK_SIM_SWAP
DEMOUSER_6155,+94704283455,50038590,Oppo Reno 8,2026-02-14 13:58:15,Negombo,Area_13,9.289336,81.743306,BAT_ER_6087,9.369332,81.858905,Negombo,Area_19,6.755031,79.959339,KAN_KA_9515,7.518656,80.820404,2026-02-13 15:58:15,2026-02-12 12:58:15,0,0,23,2,11,0.91,5.52,4,2,6,1,1,18.77,0,28.02,0,0,NORMAL_BEHAVIOR
DEMOUSER_6156,+94747169989,91673730,iPhone 15 Pro,2026-02-25 13:58:15,Kurunegala,Area_17,8.336364,79.983627,KUR_NA_8565,6.264048,80.058513,Kandy,Area_20,9.221371,79.994574,KUR_KU_6491,8.935067,80.324636,2026-02-23 13:58:15,2026-02-24 14:58:15,0,0,30,1,31,0.32,3.09,3,2,0,1,1,5.21,0,4.57,0,0,NORMAL_BEHAVIOR
DEMOUSER_6157,+94702785127,15451329,Xiaomi Redmi Note 11,2026-02-04 13:58:15,Colombo,Area_19,6.771218,81.61119,KAN_PE_7408,8.086831,80.808186,Anuradhapura,Area_6,7.970986,80.112505,COL_DE_4388,8.646576,80.088715,2026-02-03 01:58:15,2026-02-03 00:58:15,1,1,48,31,88,3.23,4.13,20,6,6,1,0,120.71,1,78.74,1,1,HIGH_RISK_SIM_SWAP
DEMOUSER_6158,+94719477064,96757019,Huawei Nova 10,2026-02-07 13:58:15,Galle,Area_9,7.762146,79.882158,KUR_PA_4033,7.877576,80.904144,Galle,Area_8,9.399548,79.905321,JAF_PO_5007,7.859716,80.415286,2026-02-05 22:58:15,2026-02-06 10:58:15,0,0,31,14,28,1.16,1.74,4,0,9,1,1,37.07,0,27.26,0,0,NORMAL_BEHAVIOR
DEMOUSER_6159,+94778448614,77061115,iPhone 15 Pro,2026-01-28 13:58:15,Colombo,Area_4,9.43237,80.122623,BAD_HA_7046,6.431535,81.116222,Kurunegala,Area_14,8.809046,80.218972,COL_BA_9639,6.89979,80.833763,2026-01-27 17:58:15,2026-01-26 14:58:15,0,0,28,6,6,0.38,1.77,7,2,3,0,0,39.57,0,5.78,0,0,NORMAL_BEHAVIOR
DEMOUSER_6160,+94752902879,90084315,Xiaomi Redmi Note 11,2026-02-13 13:58:15,Matara,Area_6,8.908085,81.896647,COL_DE_4342,8.648378,81.107828,Kandy,Area_1,8.55476,79.599777,KAN_GA_7068,8.266179,80.075011,2026-02-13 10:58:15,2026-02-11 00:58:15,1,1,11,48,126,6.41,2.24,26,12,8,1,1,303.26,0,80.21,1,1,HIGH_RISK_SIM_SWAP
DEMOUSER_6161,+94765140651,46388535,Oppo Reno 8,2026-02-01 13:58:15,Anuradhapura,Area_8,9.267921,81.330141,BAD_HA_2670,6.471665,80.726657,Galle,Area_6,7.72929,81.704918,KAN_PE_8580,9.141596,80.880046,2026-02-01 10:58:15,2026-01-30 02:58:15,1,1,18,39,130,5.11,3.56,14,10,18,1,1,267.54,1,63.16,1,1,HIGH_RISK_SIM_SWAP
DEMOUSER_6162,+94717142064,86033146,Xiaomi Poco X4,2026-02-09 13:58:15,Galle,Area_1,8.685686,80.965635,BAT_OD_6146,8.779888,80.774741,Kurunegala,Area_12,9.118429,80.262465,GAL_UN_5577,9.762197,80.48735,2026-02-07 15:58:15,2026-02-07 19:58:15,1,0,42,79,89,5.64,0.44,12,11,9,1,0,440.62,0,63.74,1,1,HIGH_RISK_SIM_SWAP
DEMOUSER_6163,+94776318429,75327805,iPhone 14,2026-02-19 13:58:15,Colombo,Area_11,8.783945,81.537339,BAD_EL_9634,7.406137,81.16742,Kandy,Area_15,7.669429,79.721154,ANU_KE_3572,6.027743,79.705824,2026-02-18 18:58:15,2026-02-18 15:58:15,1,1,10,37,83,2.39,2.8,12,14,12,1,1,364.66,0,88.44,1,1,HIGH_RISK_SIM_SWAP
DEMOUSER_6164,+94729352966,87750414,iPhone 14,2026-02-25 13:58:15,Kurunegala,Area_15,7.81521,79.795149,RAT_PE_1586,6.857465,80.032425,Negombo,Area_18,9.23098,80.055203,KUR_KU_2746,5.94707,80.162422,2026-02-23 21:58:15,2026-02-24 05:58:15,0,0,35,7,20,1.43,1.25,8,1,14,0,1,27.98,0,19.55,0,0,NORMAL_BEHAVIOR
DEMOUSER_6165,+94728035328,34659453,Samsung Galaxy A54,2026-02-13 13:58:15,Kandy,Area_20,8.414727,80.589553,BAD_EL_7684,9.096173,81.278664,Kandy,Area_3,9.092229,81.12807,ANU_KE_3572,7.032527,81.394195,2026-02-13 12:58:15,2026-02-10 14:58:15,0,0,29,10,7,0.66,-0.02,2,2,0,1,1,10.07,0,11.55,0,0,NORMAL_BEHAVIOR
DEMOUSER_6166,+94747115808,61516859,Xiaomi Poco X4,2026-02-20 13:58:15,Batticaloa,Area_11,9.168451,80.144562,JAF_KO_9429,9.073748,80.992216,Colombo,Area_11,9.891123,79.802302,JAF_KO_7765,9.395527,80.942506,2026-02-20 07:58:15,2026-02-18 06:58:15,1,0,43,51,80,3.6,0.58,26,13,2,0,1,476.96,0,71.34,1,1,HIGH_RISK_SIM_SWAP
DEMOUSER_6167,+94702946430,37993549,Xiaomi Poco X4,2026-02-14 13:58:15,Kandy,Area_1,8.368191,81.000989,GAL_AM_7084,9.531107,80.591854,Jaffna,Area_5,8.761881,81.019705,ANU_KE_9516,6.302178,81.205603,2026-02-14 04:58:15,2026-02-14 04:58:15,0,0,22,14,6,0.68,-0.52,8,3,15,0,1,3.98,0,26.45,0,0,NORMAL_BEHAVIOR
DEMOUSER_6168,+94728959602,35616647,Xiaomi Redmi Note 11,2026-02-14 13:58:15,Jaffna,Area_9,7.283426,81.449461,RAT_PE_7908,7.982438,79.953641,Colombo,Area_15,7.469936,81.446303,JAF_PO_5656,8.137381,81.32158,2026-02-13 15:58:15,2026-02-11 18:58:15,1,0,4,29,107,5.7,-1.55,23,12,13,0,0,248.69,0,65.5,1,1,HIGH_RISK_SIM_SWAP
DEMOUSER_6169,+94724780469,98523896,Xiaomi Redmi Note 11,2026-01-30 13:58:15,Jaffna,Area_15,8.552567,81.263963,JAF_NA_7338,6.084849,80.37268,Matara,Area_19,8.928558,81.587943,COL_MO_9579,6.16185,81.236936,2026-01-28 14:58:15,2026-01-28 13:58:15,1,1,3,57,68,4.19,2.96,19,11,20,1,0,390.34,0,94.03,1,1,HIGH_RISK_SIM_SWAP
DEMOUSER_6170,+94751034006,61247725,Oppo Reno 8,2026-02-21 13:58:15,Matara,Area_11,6.570922,80.316947,KAN_GA_4612,9.447752,81.787651,Anuradhapura,Area_5,8.767036,81.605759,ANU_KE_6496,6.673712,81.553421,2026-02-19 18:58:15,2026-02-18 22:58:15,0,0,23,2,18,1.56,4.64,1,1,5,1,0,17.93,0,21.86,0,0,NORMAL_BEHAVIOR
DEMOUSER_6171,+94702487849,51125893,Samsung Galaxy S24,2026-01-31 13:58:15,Kandy,Area_14,8.775066,80.12237,BAD_BA_1660,8.83512,79.837118,Matara,Area_8,8.621549,80.55918,BAD_HA_2819,6.418822,81.532098,2026-01-30 21:58:15,2026-01-29 20:58:15,1,0,10,51,104,7.03,1.42,21,11,13,1,1,297.52,1,60.51,1,1,HIGH_RISK_SIM_SWAP
DEMOUSER_6172,+94761058410,73808123,Xiaomi Poco X4,2026-02-06 13:58:15,Colombo,Area_10,7.575261,81.108194,COL_BA_5582,9.231281,80.488141,Colombo,Area_4,7.468482,80.069802,KAN_GA_5648,7.791634,80.497793,2026-02-05 06:58:15,2026-02-04 22:58:15,1,1,26,79,116,5.34,-1.8,14,8,5,1,1,445.89,0,71.36,1,1,HIGH_RISK_SIM_SWAP
DEMOUSER_6173,+94751000524,70682785,iPhone 13,2026-02-24 13:58:15,Jaffna,Area_16,9.415253,81.487989,KUR_PA_7710,9.669185,81.147019,Galle,Area_5,8.438853,79.674749,KAN_PE_7410,9.004425,80.3173,2026-02-22 15:58:15,2026-02-22 19:58:15,0,0,36,15,9,0.59,3.96,7,1,3,0,1,5.93,0,9.84,0,0,NORMAL_BEHAVIOR
DEMOUSER_6174,+94774569750,58801546,Xiaomi 13,2026-02-16 13:58:15,Batticaloa,Area_16,7.294821,81.130658,KAN_AK_1256,8.75722,81.283837,Galle,Area_11,8.510992,80.724079,COL_MO_5806,8.06331,81.777625,2026-02-16 01:58:15,2026-02-14 06:58:15,0,0,0,15,1,1.74,3.79,3,0,1,1,0,33.62,0,12.12,0,0,NORMAL_BEHAVIOR
DEMOUSER_6175,+94763549926,93639796,Xiaomi Redmi Note 11,2026-02-04 13:58:15,Negombo,Area_6,9.12381,80.524942,GAL_KA_5089,8.01299,80.375,Galle,Area_8,7.983775,81.031818,ANU_KE_8305,9.855519,79.882506,2026-02-03 03:58:15,2026-02-03 10:58:15,1,1,0,26,78,7.92,3.36,26,10,4,1,0,379.93,1,77.1,1,1,HIGH_RISK_SIM_SWAP
DEMOUSER_6176,+94761028759,66067677,Samsung Galaxy S24,2026-02-24 13:58:15,Batticaloa,Area_13,9.158233,81.136148,COL_BA_7493,9.050892,79.688724,Batticaloa,Area_2,8.666719,80.963523,BAT_OD_6632,9.308129,80.735935,2026-02-22 21:58:15,2026-02-22 20:58:15,1,0,47,62,83,3.6,0.83,10,8,1,0,1,175.14,1,74.65,1,1,HIGH_RISK_SIM_SWAP
DEMOUSER_6177,+94773864797,96403705,Huawei P50,2026-02-09 13:58:15,Anuradhapura,Area_11,9.037691,79.65465,RAT_EM_2600,9.678986,80.60836,Negombo,Area_10,9.814058,79.670622,KUR_NA_8916,9.285234,80.317556,2026-02-08 04:58:15,2026-02-07 06:58:15,1,0,10,55,136,3.08,5.47,15,5,1,0,1,209.78,1,76.49,1,1,HIGH_RISK_SIM_SWAP
DEMOUSER_6178,+94726657668,30257315,Samsung Galaxy S22,2026-02-17 13:58:15,Matara,Area_14,8.503033,79.656585,KUR_PA_9520,8.9054,81.65082,Anuradhapura,Area_14,8.843781,81.69054,RAT_PE_7908,7.044979,81.172378,2026-02-16 20:58:15,2026-02-17 08:58:15,1,1,36,77,89,5.41,4.06,21,9,15,0,0,162.68,1,66.32,1,1,HIGH_RISK_SIM_SWAP
DEMOUSER_6179,+94744835106,91940799,Xiaomi 13,2026-01-29 13:58:15,Kandy,Area_4,6.111156,81.378152,JAF_KO_6245,5.984354,80.979566,Galle,Area_20,9.284028,80.82501,BAD_BA_7364,7.613799,80.239439,2026-01-28 05:58:15,2026-01-28 18:58:15,0,0,2,1,12,1.78,0.46,7,1,13,0,1,35.07,0,6.99,0,0,NORMAL_BEHAVIOR
DEMOUSER_6180,+94766802669,61619797,Xiaomi Note 18,2026-02-23 13:58:15,Colombo,Area_16,5.904186,79.955348,ANU_TA_3690,6.868704,80.896422,Batticaloa,Area_7,7.491399,81.686593,JAF_PO_2995,8.602609,81.634934,2026-02-22 11:58:15,2026-02-21 13:58:15,0,0,17,14,36,0.86,2.86,2,3,1,0,0,24.78,0,26.03,0,0,NORMAL_BEHAVIOR
DEMOUSER_6181,+94718754525,13176924,Oppo A78,2026-02-12 13:58:15,Galle,Area_19,8.441302,79.875852,COL_MO_4921,6.454104,79.543088,Colombo,Area_1,7.97903,80.594794,BAT_OD_1698,7.878757,80.074831,2026-02-11 12:58:15,2026-02-10 08:58:15,0,0,10,4,31,1.75,0.06,5,1,16,1,1,33.45,0,21.36,0,0,NORMAL_BEHAVIOR
DEMOUSER_6182,+94708821751,97072506,Xiaomi Poco X4,2026-02-05 13:58:15,Batticaloa,Area_18,7.906411,81.839857,JAF_PO_8843,7.305454,79.849918,Negombo,Area_15,8.531006,81.462559,JAF_PO_3419,7.044348,80.151976,2026-02-04 11:58:15,2026-02-04 12:58:15,0,0,0,12,11,0.61,2.52,1,2,17,0,0,30.85,0,4,0,0,NORMAL_BEHAVIOR
DEMOUSER_6183,+94702595126,22178686,Samsung Galaxy S24,2026-02-16 13:58:15,Colombo,Area_4,6.868763,79.961531,BAD_BA_6067,8.414945,81.77937,Galle,Area_20,9.315347,81.358661,ANU_TA_4642,8.656549,81.564352,2026-02-14 17:58:15,2026-02-13 23:58:15,1,1,34,46,66,3.75,1.92,16,12,5,0,0,469.89,1,71.41,1,1,HIGH_RISK_SIM_SWAP
DEMOUSER_6184,+94729095497,30608230,Samsung Galaxy S24,2026-02-13 13:58:15,Galle,Area_19,9.711637,81.540503,KAN_GA_3345,6.038015,80.906464,Galle,Area_8,6.025276,81.203998,KUR_KU_3387,7.388015,80.587114,2026-02-12 20:58:15,2026-02-12 19:58:15,0,0,10,6,2,0.59,1.86,2,2,5,1,1,32.75,0,26.82,0,0,NORMAL_BEHAVIOR
DEMOUSER_6185,+94741475069,41275493,Huawei P50,2026-02-24 13:58:15,Negombo,Area_12,8.323062,80.63007,KUR_PA_2751,9.038377,79.787578,Colombo,Area_17,6.008698,80.237725,KAN_KA_6854,6.047219,81.122304,2026-02-23 20:58:15,2026-02-21 19:58:15,1,0,21,72,82,6.23,2.43,30,6,11,0,1,140.8,1,89.01,1,1,HIGH_RISK_SIM_SWAP
DEMOUSER_6186,+94755234395,67748546,Vivo Y35,2026-02-17 13:58:15,Batticaloa,Area_9,6.267422,80.613933,RAT_BA_9952,7.001829,79.885271,Anuradhapura,Area_20,6.666404,80.710647,RAT_EM_4504,8.693823,79.594302,2026-02-15 21:58:15,2026-02-15 10:58:15,1,1,19,51,92,7.41,3.5,16,13,18,1,1,190.45,0,81.54,1,1,HIGH_RISK_SIM_SWAP
DEMOUSER_6187,+94707830007,61723943,Samsung Galaxy S22,2026-02-16 13:58:15,Jaffna,Area_8,6.414036,79.660965,GAL_UN_5610,6.514777,81.305376,Batticaloa,Area_1,6.439411,81.62549,KAN_KA_5382,8.017728,80.154194,2026-02-15 04:58:15,2026-02-14 09:58:15,0,0,44,11,11,0.73,0.59,3,1,0,0,1,27.22,0,14.85,0,0,NORMAL_BEHAVIOR
DEMOUSER_6188,+94728735050,83372236,iPhone 14,2026-01-31 13:58:15,Matara,Area_2,6.979141,80.137753,KUR_NA_7752,8.728364,79.741199,Batticaloa,Area_19,6.11799,81.652464,GAL_UN_6875,9.497365,80.667868,2026-01-30 16:58:15,2026-01-29 22:58:15,0,0,36,3,31,1.66,5.2,5,3,17,1,0,19.93,0,16.37,0,0,NORMAL_BEHAVIOR
DEMOUSER_6189,+94772261236,24189861,Huawei P50,2026-01-29 13:58:15,Jaffna,Area_7,8.47105,81.709572,BAD_BA_8004,9.806026,81.242727,Colombo,Area_10,9.86928,79.655251,ANU_MI_7422,6.582698,79.50785,2026-01-28 00:58:15,2026-01-26 17:58:15,0,0,14,12,39,1.79,5,1,3,12,0,0,22,0,3.44,0,0,NORMAL_BEHAVIOR
DEMOUSER_6190,+94717285490,12690487,Huawei P50,2026-02-20 13:58:15,Colombo,Area_13,9.367928,79.940444,BAT_OD_9034,9.03366,81.553279,Jaffna,Area_4,7.031397,81.513658,JAF_CH_3491,6.120556,81.507293,2026-02-20 05:58:15,2026-02-19 04:58:15,0,0,2,20,32,1.32,-1.4,8,3,19,1,1,26.87,0,17.45,0,0,NORMAL_BEHAVIOR
DEMOUSER_6191,+94700387124,52902092,Xiaomi Note 18,2026-02-05 13:58:15,Kandy,Area_7,7.694247,81.366961,JAF_PO_4882,7.07396,81.538273,Anuradhapura,Area_2,6.308783,80.757365,KAN_AK_6691,6.327639,80.650981,2026-02-04 11:58:15,2026-02-04 01:58:15,1,1,34,50,70,2.46,2.18,11,14,2,0,0,416.54,0,67.42,1,1,HIGH_RISK_SIM_SWAP
DEMOUSER_6192,+94770044984,77468850,iPhone 13,2026-02-21 13:58:15,Kurunegala,Area_8,8.419126,80.107482,BAD_HA_3555,8.02874,79.715946,Galle,Area_17,8.426052,81.560914,JAF_KO_7770,7.095716,81.743249,2026-02-19 18:58:15,2026-02-19 09:58:15,1,0,18,35,73,4.03,4.24,20,7,9,0,1,444.12,1,73.66,1,1,HIGH_RISK_SIM_SWAP
